netapp_ontap.system_node,node_version_install_time,node_version,cluster_name
stnpa1-02-ap027,28 Aug 2022 04:02 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-ap027
stnpa1-02-ap028,1 Aug 2022 13:48 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-ap028
stnpa1-02-ap029,29 Aug 2022 04:11 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-ap029
stnpa1-02-ap032,24 Oct 2022 11:04 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-ap032
stnpa1-02-ap035,30 Aug 2022 04:04 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-ap035
stnpa1-02-ap036,10 Apr 2023 15:04 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-ap036
stnpa1-02-ap037,22 Sep 2022 04:08 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-ap037
stnpa1-02-ap038,20 Oct 2022 04:08 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-ap038
stnpa1-02-ap045,6 Sep 2022 16:49 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-ap045
stnpa1-02-bb034,11 Oct 2022 22:08 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb034
stnpa1-02-bb036,7 Sep 2022 04:17 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb036
stnpa1-02-bb043,23 Jul 2022 15:22 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb043
stnpa1-02-bb047,4 Mar 2023 15:08 UTC,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca1-bb047
stnpa1-02-bb052,17 Jul 2022 15:06 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb052
stnpa1-02-bb058,5 Mar 2023 15:11 UTC,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca1-bb058
stnpa1-02-bb060,13 Sep 2022 04:05 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb060
stnpa1-02-bb067,30 Sep 2022 22:07 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb067
stnpa1-02-bb068,1 Oct 2022 22:42 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb068
stnpa1-02-bb069,6 Sep 2022 04:10 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb069
stnpa1-02-bb091,28 Dec 2022 16:52 UTC,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca1-bb091
stnpa1-02-bb092,2 Jun 2022 19:38 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb092
stnpa1-02-bb093,1 Aug 2022 07:58 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb093
stnpa1-02-bb094,2 Jun 2022 18:57 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb094
stnpa1-02-bb097,1 Aug 2022 08:08 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb097
stnpa1-02-bb100,1 Aug 2022 19:04 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb100
stnpa1-02-bb101,19 Jul 2022 19:03 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb101
stnpa1-02-bb103,1 Oct 2022 22:38 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb103
stnpa1-02-bb104,13 Sep 2022 22:05 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb104
stnpa1-02-bb110,20 Jul 2022 19:08 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb110
stnpa1-02-bb111,17 Jul 2022 19:22 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb111
stnpa1-02-bb113,8 Sep 2022 04:09 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb113
stnpa1-02-bb114,6 Mar 2023 16:19 UTC,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca1-bb114
stnpa1-02-bb115,3 Feb 2023 15:38 UTC,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca1-bb115
stnpa1-02-bb116,2 Oct 2022 22:09 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb116
stnpa1-02-bb117,9 Sep 2022 04:06 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb117
stnpa1-02-bb118,2 Oct 2022 22:11 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb118
stnpa1-02-bb119,3 Oct 2022 22:12 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb119
stnpa1-02-bb120,3 Oct 2022 22:14 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb120
stnpa1-02-bb123,4 Oct 2022 22:07 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb123
stnpa1-02-bb124,1 Feb 2023 15:32 UTC,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca1-bb124
stnpa1-02-bb125,4 Oct 2022 22:12 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb125
stnpa1-02-bb126,10 Sep 2022 04:09 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb126
stnpa1-02-bb127,14 Sep 2022 04:13 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb127
stnpa1-02-bb128,5 Oct 2022 22:05 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb128
stnpa1-02-bb129,5 Oct 2022 22:16 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-bb129
stnpa1-02-bb131,15 Sep 2022 22:17 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb131
stnpa1-02-bb132,16 Sep 2022 22:10 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb132
stnpa1-02-bb133,3 Mar 2023 15:04 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb133
stnpa1-02-bb134,20 Jan 2023 04:10 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb134
stnpa1-02-bb135,9 Apr 2023 22:28 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb135
stnpa1-02-bb136,6 Jan 2023 15:30 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb136
stnpa1-02-bb137,10 Jan 2023 15:33 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb137
stnpa1-02-bb138,8 Apr 2023 22:10 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb138
stnpa1-02-bb139,7 Apr 2023 22:10 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb139
stnpa1-02-bb140,18 Sep 2022 22:18 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb140
stnpa1-02-bb141,18 Sep 2022 22:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb141
stnpa1-02-bb142,19 Sep 2022 22:05 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb142
stnpa1-02-bb143,19 Sep 2022 22:10 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb143
stnpa1-02-bb144,13 Jul 2022 19:13 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca1-bb144
stnpa1-02-bb145,5 Jan 2023 16:15 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb145
stnpa1-02-bb146,3 Mar 2023 04:25 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb146
stnpa1-02-bb147,14 Jul 2022 19:06 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca1-bb147
stnpa1-02-bb148,2 Aug 2022 04:25 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb148
stnpa1-02-bb149,12 Jan 2023 15:39 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb149
stnpa1-02-bb150,20 Sep 2022 22:07 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb150
stnpa1-02-bb151,20 Sep 2022 22:09 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb151
stnpa1-02-bb152,6 Mar 2023 04:19 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb152
stnpa1-02-bb153,2 Apr 2023 04:14 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb153
stnpa1-02-bb154,25 Sep 2022 04:04 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb154
stnpa1-02-bb155,24 Sep 2022 04:07 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb155
stnpa1-02-bb156,21 Sep 2022 22:05 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb156
stnpa1-02-bb157,21 Sep 2022 22:10 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb157
stnpa1-02-bb158,22 Sep 2022 22:04 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb158
stnpa1-02-bb159,22 Sep 2022 22:18 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb159
stnpa1-02-bb160,27 Feb 2023 15:12 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb160
stnpa1-02-bb162,2 Aug 2022 04:19 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb162
stnpa1-02-bb163,5 Apr 2023 04:23 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb163
stnpa1-02-bb164,6 Apr 2023 04:10 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb164
stnpa1-02-bb165,15 Jul 2022 19:03 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca1-bb165
stnpa1-02-bb166,3 Aug 2022 15:13 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb166
stnpa1-02-bb167,16 Jul 2022 19:12 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca1-bb167
stnpa1-02-bb168,23 Sep 2022 22:09 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb168
stnpa1-02-bb169,9 Aug 2022 04:16 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb169
stnpa1-02-bb170,10 Aug 2022 04:11 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb170
stnpa1-02-bb171,23 Sep 2022 22:03 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb171
stnpa1-02-bb172,7 Apr 2023 05:00 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb172
stnpa1-02-bb173,10 Oct 2022 22:14 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb173
stnpa1-02-bb174,11 Jan 2023 15:29 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb174
stnpa1-02-bb175,10 Oct 2022 22:05 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb175
stnpa1-02-bb176,31 Aug 2022 22:13 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb176
stnpa1-02-bb177,29 Oct 2022 22:05 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb177
stnpa1-02-bb178,6 Apr 2023 15:12 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb178
stnpa1-02-bb179,10 Aug 2022 22:10 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb179
stnpa1-02-bb180,12 Aug 2022 22:04 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb180
stnpa1-02-bb181,28 Oct 2022 22:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb181
stnpa1-02-bb182,4 Mar 2023 22:17 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb182
stnpa1-02-bb183,5 Mar 2023 22:22 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb183
stnpa1-02-bb184,4 Apr 2023 22:23 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb184
stnpa1-02-bb185,6 Mar 2023 22:10 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb185
stnpa1-02-bb186,20 Sep 2022 22:04 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb186
stnpa1-02-bb187,22 Aug 2022 22:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb187
stnpa1-02-bb188,23 Aug 2022 22:04 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb188
stnpa1-02-bb189,4 Mar 2023 22:39 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb189
stnpa1-02-bb190,6 Mar 2023 22:22 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb190
stnpa1-02-bb191,26 Aug 2022 22:10 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb191
stnpa1-02-bb192,6 Sep 2022 22:05 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb192
stnpa1-02-bb193,28 Aug 2022 22:05 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb193
stnpa1-02-bb194,29 Aug 2022 22:04 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb194
stnpa1-02-bb195,31 Aug 2022 04:43 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb195
stnpa1-02-bb196,30 Aug 2022 22:07 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb196
stnpa1-02-bb197,11 Aug 2022 22:09 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb197
stnpa1-02-bb198,1 Sep 2022 04:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb198
stnpa1-02-bb199,3 Apr 2023 22:48 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb199
stnpa1-02-bb200,2 Sep 2022 04:05 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb200
stnpa1-02-bb201,31 Aug 2022 22:05 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb201
stnpa1-02-bb207,2 Sep 2022 22:03 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb207
stnpa1-02-bb208,3 Sep 2022 04:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb208
stnpa1-02-bb209,4 Sep 2022 04:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb209
stnpa1-02-bb210,23 Aug 2022 04:11 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb210
stnpa1-02-bb211,22 Feb 2023 04:09 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb211
stnpa1-02-bb212,28 Oct 2022 22:07 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb212
stnpa1-02-bb213,4 Feb 2023 04:07 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb213
stnpa1-02-bb214,2 Feb 2023 04:09 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb214
stnpa1-02-bb215,11 Jan 2023 04:38 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb215
stnpa1-02-bb216,1 Feb 2023 04:11 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb216
stnpa1-02-bb217,7 Apr 2023 15:05 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb217
stnpa1-02-bb218,1 Mar 2023 15:05 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb218
stnpa1-02-bb219,30 Oct 2022 22:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb219
stnpa1-02-bb220,7 Sep 2022 22:08 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb220
stnpa1-02-bb221,8 Sep 2022 22:26 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb221
stnpa1-02-bb222,9 Sep 2022 22:09 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb222
stnpa1-02-bb223,26 Sep 2022 22:10 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb223
stnpa1-02-bb226,2 Mar 2023 15:17 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb226
stnpa1-02-bb227,22 Aug 2022 22:08 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb227
stnpa1-02-bb228,23 Aug 2022 22:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb228
stnpa1-02-bb229,24 Aug 2022 22:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb229
stnpa1-02-bb230,5 Mar 2023 22:48 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb230
stnpa1-02-bb231,26 Aug 2022 22:15 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb231
stnpa1-02-bb232,6 Sep 2022 22:02 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb232
stnpa1-02-bb233,28 Aug 2022 22:07 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb233
stnpa1-02-bb234,6 Oct 2022 04:03 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb234
stnpa1-02-bb235,5 Mar 2023 04:26 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb235
stnpa1-02-bb236,3 Feb 2023 04:13 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb236
stnpa1-02-bb237,10 Jan 2023 04:20 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb237
stnpa1-02-bb255,4 Mar 2023 04:50 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb255
stnpa1-02-bb256,7 Oct 2022 04:08 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb256
stnpa1-02-bb257,29 Aug 2022 22:10 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb257
stnpa1-02-bb258,1 Apr 2023 22:25 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-bb258
stnpa1-02-bb259,11 Sep 2022 22:10 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb259
stnpa1-02-bb260,11 Sep 2022 22:28 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-bb260
stnpa1-02-cp002,23 Feb 2023 04:16 UTC,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca1-cp002
stnpa1-02-cp003,23 Feb 2023 15:24 UTC,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca1-cp003
stnpa1-02-cp004,24 Feb 2023 04:20 UTC,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca1-cp004
stnpa1-02-cp005,25 Feb 2023 16:16 UTC,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca1-cp005
stnpa1-02-cp006,20 Feb 2023 15:18 UTC,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca1-cp006
stnpa1-02-cp007,18 Feb 2023 04:10 UTC,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca1-cp007
stnpa1-02-cp008,21 Feb 2023 15:49 UTC,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca1-cp008
stnpa1-02-cp010,1 Mar 2023 22:52 UTC,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca1-cp010
stnpa1-02-cp011,7 Mar 2023 05:11 UTC,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca1-cp011
stnpa1-02-cp012,8 Aug 2022 19:13 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-cp012
stnpa1-02-cp013,9 Aug 2022 19:11 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-cp013
stnpa1-02-cp014,20 Feb 2023 22:23 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-cp014
stnpa1-02-cp019,19 Feb 2023 04:14 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-cp019
stnpa1-02-cp090,2 Jun 2022 09:18 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-cp090
stnpa1-02-md003,13 Aug 2022 23:23 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-md003
stnpa1-02-md004,28 Dec 2022 16:09 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-md004
stnpa1-02-md005,6 Apr 2023 14:53 UTC,NetApp Release 9.12.1P1: Wed Feb 22 18:22:20 UTC 2023,stnpca1-md005
stnpa1-02-md006,9 Jul 2022 16:37 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca1-md006
stnpa1-02-md007,15 Feb 2023 23:38 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-md007
stnpa1-02-md008,3 Dec 2022 22:16 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-md008
stnpa1-02-md009,5 Feb 2023 16:23 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-md009
stnpa1-02-md010,16 Feb 2023 15:26 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-md010
stnpa1-02-md012,9 Feb 2023 04:40 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-md012
stnpa1-02-md013,4 Dec 2022 04:07 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-md013
stnpa1-02-md014,19 Feb 2023 16:00 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-md014
stnpa1-02-md016,13 Feb 2023 04:41 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-md016
stnpa1-02-md020,14 Feb 2023 04:14 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-md020
stnpa1-02-md023,7 Oct 2022 19:31 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-md023
stnpa1-02-md024,9 Oct 2022 04:05 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-md024
stnpa1-02-md025,4 Dec 2022 04:08 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-md025
stnpa1-02-md026,3 Dec 2022 22:08 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-md026
stnpa1-02-md027,23 Jul 2022 23:32 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca1-md027
stnpa1-02-md028,11 Feb 2023 22:23 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-md028
stnpa1-02-md029,6 Nov 2022 04:08 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-md029
stnpa1-02-st003,25 Sep 2022 22:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-st003
stnpa1-02-st006,8 Oct 2022 15:29 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-st006
